road,id,lrp,model_type,name,lat,lon,length,type,condition,traffic_density
N1,923,LRP280,Link,Km post missing,22.2054167,92.0380274,1093.999999999994,KmPost,,
N1,924,LRP280a,Bridge,KATGOR CULVERT,22.1498523145631,92.0696330718446,9.2,Box Culvert,A,
N1,925,LRP281,Link,Info.Missing,22.1977774,92.0433886,699.9999999999886,KmPost,,
N1,926,LRP281a,Link,Road to Barma (Z1036),22.1917219,92.0453608,312.9999999999882,"SideRoad,Right",,
N1,927,LRP282,Link,Info.Missing,22.1897497,92.046583,1013.000000000034,KmPost,,
N1,928,LRP282a,Bridge,MOULOVER DOKAN,22.1369522329341,92.0699301281437,12.4,Box Culvert,A,
N1,929,LRP282c,Bridge,PATATR PULL CULVERT,22.1325208428571,92.0701565366459,15.4,Box Culvert,A,
N1,930,LRP282e,Bridge,Pathanerpul Bridge,22.1299160285714,92.0706024714285,33.65,PC Girder Bridge,A,
N1,931,LRP283,Link,Info.Missing,22.1822771,92.0513889,821.0000000000264,KmPost,,
N1,932,LRP283a,Bridge,NOYAKHALAR MUK,22.1277338010309,92.0710012276288,28.0,RCC Girder Bridge,A,
N1,933,LRP283a,Link,Box culvert,22.1750827,92.05286109999999,178.9999999999736,Culvert,,
N1,934,LRP283c,Bridge,NOYAKHALARMUK,22.1230775989717,92.071701048329,15.4,Box Culvert,A,
N1,935,LRP283d,Bridge,NOYA KHALAR MUK (KARANIERHAT) BOX CULVERT,22.1204875006655,92.0719705134775,20.4,Box Culvert,A,
N1,936,LRP284,Link,Km post missing,22.1735827,92.0534167,1000.0,KmPost,,
N1,937,LRP284a,Bridge,KARANERHAT CULVERT,22.1133524851063,92.0726869042553,5.0,Box Culvert,A,
N1,938,LRP285,Link,Km post missing,22.1652222,92.05488890000001,1000.0,KmPost,,
N1,939,LRP286,Link,Km post missing,22.1629722,92.0641944,515.0000000000432,KmPost,,
N1,940,LRP286a,Link,Bridge start,22.1596667,92.06747159999999,216.9999999999277,Bridge,,
N1,941,LRP286b,Bridge,KARANERHAT CULVERT,22.09827857,92.074800422,7.2,Box Culvert,A,
N1,942,LRP286b,Link,Bridge end,22.1580556,92.06861040000001,268.0000000000291,Bridge,,
N1,943,LRP287,Link,Km post missing,22.156,92.0701104,663.9999999999873,KmPost,,
N1,944,LRP287a,Link,Bridge start,22.1509722,92.0696938,9.000000000014552,Bridge,,
N1,945,LRP287a,Bridge,KOACHIA(MADARBHI),22.0935775004504,92.0805047995495,11.2,Box Culvert,A,
N1,946,LRP287b,Link,Bridge end,22.1508889,92.069666,206.0000000000173,Bridge,,
N1,947,LRP288,Link,"Cox,s Bazar 111 km,Kasherhat 5 km",22.1491386,92.0696104,951.0000000000218,KmPost,,
N1,948,LRP288a,Bridge,MITADIGI ACADEMY,22.0840668315789,92.093196937799,2.0,Box Culvert,A,
N1,949,LRP289,Link,Keranirhat 4 km,22.1406663,92.0697771,302.9999999999404,KmPost,,
N1,950,LRP289a,Bridge,MITADIGI,22.080520608,92.0984855314285,12.6,Box Culvert,A,
N1,951,LRP289a,Link,Box Culvert,22.1379163,92.0698882,501.0000000000332,Culvert,,
N1,952,LRP289b,Link,Box Culvert,22.1334441,92.0700827,161.0000000000014,Culvert,,
N1,953,LRP290,Link,"Cox,s Bazar 109 km",22.1320549,92.0701938,118.9999999999714,KmPost,,
N1,954,LRP290a,Link,Bridge start,22.1308049,92.07041600000001,61.00000000003547,Bridge,,
N1,955,LRP290b,Link,Bridge end,22.1304716,92.07049930000001,223.9999999999895,Bridge,,
N1,956,LRP290c,Link,Bridge start,22.1285271,92.0708604,31.00000000000591,Bridge,,
N1,957,LRP290d,Link,Bridge end,22.1282771,92.070916,485.0000000000136,Bridge,,
N1,958,LRP291,Link,Info.Missing,22.1240271,92.07158270000001,9.999999999990905,KmPost,,
N1,959,LRP291a,Bridge,RAJGHATA BRIDGE,22.0695600813559,92.1042754237288,30.3,PC Girder Bridge,A,
N1,960,LRP291a,Link,Box culvert,22.123666,92.0716382,388.9999999999532,Culvert,,
N1,961,LRP291b,Link,Box culvert,22.1208049,92.0719438,601.0000000000559,Culvert,,
N1,962,LRP291c,Bridge,THAKUR DIGI BOX CULVERT,22.0679099558303,92.1055530035335,2.0,Box Culvert,A,
N1,963,LRP291d,Bridge,KHORIANAGAR BRIDGE,22.0637567157894,92.1071061094736,38.8,PC Girder Bridge,A,
N1,964,LRP292,Link,Km post missing,22.1151944,92.072416,281.9999999999823,KmPost,,
N1,965,LRP292a,Link,Box culvert,22.1133056,92.0726938,718.0000000000177,Culvert,,
N1,966,LRP292a,Bridge,NOYA PARA BOX CULVERT,22.06088615,92.10773337,2.5,Box Culvert,A,
N1,967,LRP292b,Bridge,PODUA NOYA PARA BOX CULVERT,22.0565051155339,92.1090854592233,8.2,Box Culvert,A,
N1,968,LRP293,Link,Km post missing,22.1062222,92.07380490000001,557.9999999999927,KmPost,,
N1,969,LRP293a,Link,Road to Bandarban(N108),22.1021667,92.07405490000001,111.9999999999663,"SideRoad,Left",,
N1,970,LRP293a,Bridge,PODUA BAZAR BOX CULVERT,22.0519296419354,92.1090613887096,12.6,Box Culvert,A,
N1,971,LRP293b,Link,Box culvert,22.0993052,92.0743604,250.0,Culvert,,
N1,972,LRP293c,Link,Road to Satkaria (Z1019),22.0977497,92.0750271,30.00000000002956,"SideRoad,Right",,
N1,973,LRP293c,Bridge,PODUA BAZAR BOX CULVERT,22.0483713234624,92.1081938519362,6.0,Box Culvert,A,
N1,974,LRP294,Link,Km post missing,22.097583,92.07522159999999,611.9999999999663,KmPost,,
N1,975,LRP294a,Bridge,BARO AWLIA(R),22.0440962566176,92.1070629529411,13.64,Box Culvert,A,
N1,976,LRP294a,Link,Box culvert,22.0942219,92.0798604,221.99999999998,Culvert,,
N1,977,LRP294c,Bridge,TALOCKDAR PARA,22.0375898525773,92.1039891092783,2.5,Box Culvert,A,
N1,978,LRP295,Link,"Cox,s Bazar 104 km",22.092833,92.0812493,956.0000000000741,KmPost,,
N1,979,LRP295a,Bridge,AMIRABAD BOX CULVERT,22.031864884656,92.1041246666666,2.5,Box Culvert,A,
N1,980,LRP295b,Bridge,Amirabad Bridge,22.0287013636363,92.1034293272727,68.8,PC Girder Bridge,A,
N1,981,LRP296,Link,"Cox,s Bazar 103 km,Pasea 5 km",22.0876941,92.088583,545.9999999999354,KmPost,,
N1,982,LRP296a,Link,Box culvert,22.0844441,92.09249969999999,418.0000000000064,Culvert,,
N1,983,LRP296a,Bridge,AMIRABAD LOHAGOR BOX CULVERT,22.0260045474972,92.1026967443826,2.0,Box Culvert,A,
N1,984,LRP296b,Bridge,AMIRABAD LOHAGORA BOX CULVERT,22.0204980278439,92.1014277681473,10.0,Box Culvert,A,
N1,985,LRP297,Link,"Cox,s Bazar 102 km,Pasha 3 km",22.0826104,92.0958886,300.0000000000114,KmPost,,
N1,986,LRP297a,Link,Box culvert,22.081166,92.09827740000001,699.9999999999886,Culvert,,
N1,987,LRP298,Link,Km post missing,22.0752216,92.1001944,704.0000000000077,KmPost,,
N1,988,LRP298a,Bridge,LOHAGORA L.S BOX CULVERT,22.0078200503225,92.0927765812903,3.0,Box Culvert,A,
N1,989,LRP298a,Link,Bridge start,22.0699438,92.1038333,33.00000000001546,Bridge,,
N1,990,LRP298b,Link,Bridge end,22.0698049,92.104,177.0000000000209,Bridge,,
N1,991,LRP299,Link,"Cox,s Bazar 100 km,Pasra 2 km",22.0686938,92.10525,565.9999999999741,KmPost,,
N1,992,LRP299a,Link,Bridge start,22.0641667,92.10700000000001,45.00000000001592,Bridge,,
N1,993,LRP299a,Bridge,DIGIRPARK BOX CULVERT,22.0041726139784,92.0905686346236,12.6,Box Culvert,A,
N1,994,LRP299b,Link,Bridge end,22.0638611,92.1070833,379.9999999999955,Bridge,,
N1,995,LRP299c,Bridge,DIGIRPAR BOX CULVERT,22.00042964,92.0883193766666,6.2,Box Culvert,A,
N1,996,LRP299c,Link,Box culvert,22.0605556,92.10780559999999,9.000000000014552,Culvert,,
N1,997,LRP300,Link,Km post missing,22.0604722,92.1078611,423.0000000000018,KmPost,,
N1,998,LRP300a,Bridge,ZADUNAGOR FILLING BOX CULVERT,21.9958359641681,92.0874589126142,3.0,Box Culvert,A,
N1,999,LRP300a,Link,Box culvert,22.0568611,92.1090833,514.9999999999864,Culvert,,
N1,1000,LRP300b,Bridge,ZADUNAPUR SHAPIR FILLING STATION -(2) BOX CULVERT,21.9957410021937,92.0874460645338,12.4,Box Culvert,A,
N1,1001,LRP300b,Link,Box culvert,22.0522778,92.10911109999999,62.00000000001182,Culvert,,
N1,1002,LRP300d,Bridge,Khasmahal Bridge,21.9922334387096,92.0863582073732,58.5,PC Girder Bridge,A,
N1,1003,LRP301,Link,Km post missing,22.0516944,92.10902779999999,329.9999999999841,KmPost,,
N1,1004,LRP301a,Link,Box culvert,22.0486386,92.1082222,438.9999999999645,Culvert,,
N1,1005,LRP301a,Bridge,ZADUNAGOR BUS STATION BOX CULVERT,21.990280244375,92.08568596625,14.2,Box Culvert,A,
N1,1006,LRP301b,Bridge,Aadunagor bridge,21.9870408741379,92.0839943655172,24.2,PC Girder Bridge,A,
N1,1007,LRP301b,Link,Road to Tonkabati (Z1013),22.0449719,92.1078333,95.00000000002728,"SideRoad,Left",,
N1,1008,LRP301c,Link,Box culvert,22.0443052,92.1073056,136.0000000000241,Culvert,,
N1,1009,LRP302,Link,Km post missing,22.0434441,92.1063056,694.9999999999932,KmPost,,
N1,1010,LRP302a,Bridge,HATIAR PULL PC GIDER BRIDGE,21.9819040437735,92.080773326415,22.5,PC Girder Bridge,A,
N1,1011,LRP302a,Link,Box culvert,22.0379163,92.104,96.99999999997999,Culvert,,
N1,1012,LRP302c,Bridge,HATIAR PULL BOX CULVERT,21.9804623633858,92.0788716271653,18.7,Box Culvert,A,
N1,1013,LRP302e,Bridge,SHIX DAR PARA BOX CULVERT,21.979298574269,92.0758492263157,3.5,Box Culvert,A,
N1,1014,LRP303,Link,"Cox.s Bazar 96 km,Lohaona 3 km",22.037083,92.1039722,567.0000000000073,KmPost,,
N1,1015,LRP303a,Bridge,MUSKAMPANI PARA BOX CULVERT,21.9738684029498,92.0683204789577,2.5,Box Culvert,A,
N1,1016,LRP303a,Link,Box culvert,22.0320827,92.10416670000001,377.9999999999859,Culvert,,
N1,1017,LRP303b,Link,Bridge start,22.028916,92.10355559999999,55.00000000000682,Bridge,,
N1,1018,LRP304,Link,Km post missing,22.0284438,92.10327779999999,19.00000000000546,KmPost,,
N1,1019,LRP304a,Link,Bridge end,22.0283327,92.1031944,899.0000000000009,Bridge,,
N1,1020,LRP304b,Bridge,AODU NAGOR (2) BOX CULVERT,21.9689581196808,92.0641501117021,1.5,Box Culvert,A,
N1,1021,LRP305,Link,"Cox,s Bazar 94 km,Lohaona 1 km",22.020666,92.1015556,13.99999999995316,KmPost,,
N1,1022,LRP305a,Bridge,RATAR KUL- SONTI BRIDGE,21.9622138572549,92.0633168764705,22.4,PC Girder Bridge,A,
N1,1023,LRP305a,Link,Box culvert,22.0205549,92.1015,923.0000000000587,Culvert,,
N1,1024,LRP305c,Bridge,BONPUKR PARA BOX CULVERT,21.9592401112903,92.0652791298387,8.2,Box Culvert,A,
N1,1025,LRP306,Link,"Cox,s Bazar 93 km,Lohagora 6 km",22.0153056,92.094833,930.0000000000068,KmPost,,
N1,1026,LRP306a,Link,Box culvert,22.0077222,92.0927497,48.99999999997817,Culvert,,
N1,1027,LRP306a,Bridge,BON PUKUL PARA BOX CULVERT,21.9580321636363,92.0663932818182,3.0,Box Culvert,A,
N1,1028,LRP306b,Bridge,SANTI RCC GIDER BRIDGE,21.9520795406909,92.0678138084453,22.4,RCC Girder Bridge,A,
N1,1029,LRP307,Link,"Cox,s Bazar 92 km,Lohagra 0 km",22.0074167,92.09249969999999,464.999999999975,KmPost,,
N1,1030,LRP307a,Link,Box culvert,22.0039167,92.0904163,540.0000000000205,Culvert,,
N1,1031,LRP307a,Bridge,SANTI BOX CULVERT,21.9453993720173,92.0669286609544,1.4,Box Culvert,A,
N1,1032,LRP307b,Link,Box culvert,21.9999441,92.08802740000002,16.00000000001955,Culvert,,
N1,1033,LRP308,Link,"Cox,s Bazar 87 km",21.999833,92.0879997,546.9999999999686,KmPost,,
N1,1034,LRP308a,Link,Box culvert,21.9951108,92.0873608,16.99999999999591,Culvert,,
N1,1035,LRP308a,Bridge,BRICK FIELD BOX CULVERT,21.9360290154471,92.0625427235772,4.5,Box Culvert,A,
N1,1036,LRP308b,Bridge,BACK FILD BOX CULVERT,21.9339454415019,92.0616661541501,9.3,Box Culvert,A,
N1,1037,LRP308b,Link,Box culvert,21.9950552,92.0872774,434.0000000000259,Culvert,,
N1,1038,LRP308c,Link,Bridge start,21.9913886,92.086083,60.00000000000227,Bridge,,
N1,1039,LRP308d,Link,Bridge end,21.9908886,92.0859163,18.99999999994861,Bridge,,
N1,1040,LRP309,Link,"Cox,s Bazar 86 km,Chokaria 28 km",21.9907219,92.0858608,160.000000000025,KmPost,,
N1,1041,LRP309a,Link,Box culvert,21.9893886,92.08533299999999,406.0000000000059,Culvert,,
N1,1042,LRP309a,Bridge,AZIZNAGOR FOREST BOX CULVERT,21.9323086726114,92.0608009579617,4.5,Box Culvert,A,
N1,1043,LRP309b,Link,Bridge start,21.9862219,92.08352740000001,24.00000000000091,Bridge,,
N1,1044,LRP309b,Bridge,AZIZ NOGOR FOREST BOX CULVERT,21.93038125,92.0596840375,4.7,Box Culvert,A,
N1,1045,LRP309c,Link,Bridge end,21.9860552,92.0834441,389.00000000001,Bridge,,
N1,1046,LRP310,Link,"Cox,s Bazar 87 km,Chokaria 27 km",21.9829716,92.0817771,264.9999999999864,KmPost,,
N1,1047,LRP310a,Bridge,AZIZNAGOR BOX CULVERT,21.9179119605128,92.0597362988034,2.0,Box Culvert,A,
N1,1048,LRP310a,Link,Bridge start,21.9811104,92.0800271,25.00000000003411,Bridge,,
N1,1049,LRP310b,Bridge,AZIZ NOGAR BOX CULVERT,21.9167591663366,92.0599899313531,3.0,Box Culvert,A,
N1,1050,LRP310b,Link,Bridge end,21.9810549,92.0799438,254.0000000000191,Bridge,,
N1,1051,LRP310c,Link,Box culvert,21.9798882,92.0778327,341.9999999999277,Culvert,,
N1,1052,LRP310d,Link,Box culvert,21.9789716,92.07474930000001,133.0000000000382,Culvert,,
N1,1053,LRP311,Link,"Cox,s Bazar 88 km,Chowria 27 km",21.9781104,92.0739993,1016.999999999996,KmPost,,
N1,1054,LRP311a,Bridge,AZIZ NAGOR 1,21.9140727206278,92.0605472089686,4.0,Box Culvert,A,
N1,1055,LRP311b,Bridge,AZIZ NAGOR 2,21.909622912133,92.0605661266144,9.2,Box Culvert,A,
N1,1056,LRP312,Link,"Cox,s Bazar 83 km,Chokaria 25 km",21.9729438,92.0670827,170.9999999999923,KmPost,,
N1,1057,LRP312a,Link,Road to Banskhali (R171),21.9720827,92.06572220000001,563.9999999999645,"SideRoad,Right",,
N1,1058,LRP312b,Link,Box culvert,21.967666,92.0635,265.0000000000432,Culvert,,
N1,1059,LRP313,Link,Km post missing,21.9654167,92.0625556,254.9999999999955,KmPost,,
N1,1060,LRP313a,Link,Bridge start,21.9620278,92.0633611,21.00000000001501,Bridge,,
N1,1061,LRP313b,Bridge,HARBHANG CHOR,21.8910236519337,92.0597010756906,13.64,Box Culvert,A,
N1,1062,LRP313b,Link,Bridge end,21.9618611,92.06344440000001,372.0000000000141,Bridge,,
N1,1063,LRP313c,Link,Box culvert,21.9590833,92.0653889,351.9999999999754,Culvert,,
N1,1064,LRP314,Link,Km post missing,21.9578333,92.0665833,84.99999999997954,KmPost,,
N1,1065,LRP314a,Link,Box culvert,21.9569167,92.06733270000001,521.000000000015,Culvert,,
N1,1066,LRP314a,Bridge,GHOIL MARA BOX CULVERT,21.8812215213685,92.0590015447779,9.3,Box Culvert,A,
N1,1067,LRP314b,Link,Bridge start,21.9516111,92.0678604,21.00000000001501,Bridge,,
N1,1068,LRP314c,Link,Bridge end,21.9514444,92.0678604,302.9999999999973,Bridge,,
N1,1069,LRP315,Link,Info.Missing,21.9489441,92.06752709999999,461.0000000000127,KmPost,,
N1,1070,LRP315a,Bridge,HARBANG,21.8751197401574,92.0591098413385,3.0,Box Culvert,A,
N1,1071,LRP315a,Link,Box culvert,21.9446663,92.06680490000001,538.9999999999873,Culvert,,
N1,1072,LRP316,Link,Km post missing,21.940583,92.06438890000001,614.9999999999523,KmPost,,
N1,1073,LRP316a,Link,Box culvert,21.9354441,92.0623056,253.0000000000427,Culvert,,
N1,1074,LRP316a,Bridge,HARBANG,21.8628351415656,92.0594848712238,3.0,Box Culvert,A,
N1,1075,LRP316b,Link,Box culvert,21.9333608,92.0614167,156.9999999999823,Culvert,,
N1,1076,LRP317,Link,"Cox,s Bazar 78 km",21.9322216,92.06075,78.00000000003138,KmPost,,
N1,1077,LRP317a,Bridge,HARBANGCHORA,21.8599725797297,92.0601907085585,56.4,PC Girder Bridge,A,
N1,1078,LRP317a,Link,Box culvert,21.931666,92.0603611,263.9999999999532,Culvert,,
N1,1079,LRP317b,Link,Box culvert,21.9296104,92.05927779999999,673.0000000000018,Culvert,,
N1,1080,LRP318,SourceSink,"Cox,s Bazar 77 km/Start of Cox's Bazar Road Division. / Cox,s Bazar 77 km/Start of Cox's Bazar Road Division.",21.9235827,92.0585,585.0000000000364,KmPost / KmPost,,4249.663658052837
N1,1081,LRP318a,Bridge,ALIPUR BOX CULVERT,21.8529287900552,92.0609576198894,14.3,Box Culvert,A,
N1,1082,LRP318a,Link,Box culvert,21.9177216,92.05977779999999,302.9999999999973,Culvert,,
N1,1083,LRP318b,Bridge,HARBANG,21.8508595323144,92.0609491344978,2.1,Box Culvert,A,
N1,1084,LRP318b,Link,Box culvert,21.9160833,92.06013890000001,146.9999999999914,Culvert,,
N1,1085,LRP319,Link,"Cox,s Bazar 76 km",21.9148333,92.0604722,223.0000000000132,KmPost,,
N1,1086,LRP319a,Link,Box culvert,21.9128611,92.0606667,510.9999999999673,Culvert,,
N1,1087,LRP319a,Bridge,HAR BAG BOX CULVERT,21.8429700741784,92.0635984638497,4.5,Box Culvert,A,
N1,1088,LRP319b,Link,Box culvert,21.9083889,92.06052779999999,270.0000000000387,Culvert,,
N1,1089,LRP319b,Bridge,HAR BAG BOX CULVERT,21.8403935683229,92.0649325472049,3.0,Box Culvert,A,
N1,1090,LRP320,Link,"Cox,s Bazar 75 km",21.9059444,92.0609167,307.9999999999927,KmPost,,
N1,1091,LRP320a,Link,Road to Lama(Z1007),21.9031667,92.0611667,564.9999999999977,"SideRoad,Left",,
N1,1092,LRP320a,Bridge,ATKOTA,21.8341033152866,92.0682735910828,15.8,Box Culvert,A,
N1,1093,LRP321,Link,"Cox,s Bazar 74 km",21.8969997,92.0612222,62.99999999998818,KmPost,,
N1,1094,LRP321a,Link,Road to Toitong (Z1124),21.89646793301105,92.06108684571824,661.0000000000014,"SideRoad,Right",,
N1,1095,LRP321a,Bridge,AKOTA BAZAR BOX CULVERT,21.8280258214285,92.0713035547619,7.3,Box Culvert,A,
N1,1096,LRP321b,Bridge,Bodoitola Bridge,21.8257831806122,92.0723466282313,45.0,RCC Girder Bridge,C,
N1,1097,LRP321b,Link,Box culvert,21.8908886,92.05966670000001,282.0000000000391,Culvert,,
N1,1098,LRP321d,Bridge,BODAITALI BOX CULVERT,21.8211428750483,92.0740201388781,12.4,Box Culvert,A,
N1,1099,LRP322,Link,"Cox,s Bazar 73 km",21.8883886,92.0600833,832.99999999997,KmPost,,
N1,1100,LRP322a,Bridge,BODOITOLI BOX CULVERT,21.8181692602209,92.0739442353591,14.0,Box Culvert,A,
N1,1101,LRP322a,Link,Box culvert,21.8810271,92.05897220000001,178.9999999999736,Culvert,,
N1,1102,LRP323,Link,Cox's Bazar 72 km,21.879416,92.0590833,508.0000000000382,KmPost,,
N1,1103,LRP323a,Link,Box culvert,21.874916,92.0591111,500.9999999999764,Culvert,,
N1,1104,LRP323b,Bridge,BANIYAR CHORA,21.8034238025641,92.0772322128205,14.0,Box Culvert,A,
N1,1105,LRP324,Link,Info.Missing,21.8704993,92.05913890000001,907.0000000000391,KmPost,,
N1,1106,LRP324a,Link,Box culvert,21.8625,92.0595,92.99999999996089,Culvert,,
N1,1107,LRP325,Link,Km post missing,21.8616389,92.0596111,222.0000000000368,KmPost,,
N1,1108,LRP325a,Link,Bridge start,21.8597222,92.0602778,58.99999999996908,Bridge,,
N1,1109,LRP325a,Bridge,NOL BELA-1 BOX CULVERT,21.787854008387,92.0788540064516,20.6,Box Culvert,A,
N1,1110,LRP325b,Link,Bridge end,21.8592222,92.06044440000001,723.9999999999895,Bridge,,
N1,1111,LRP325c,Bridge,NOL BELA BOX CULVERT,21.786997484,92.0789493159999,21.0,Box Culvert,A,
N1,1112,LRP326,Link,"Cox,s Bazar 69 km",21.85275,92.06097220000001,21.00000000001501,KmPost,,
N1,1113,LRP326a,Link,Box culvert,21.8526111,92.06097220000001,228.999999999985,Culvert,,
N1,1114,LRP326a,Bridge,NOLBELA BOX CULVERT,21.7841953311111,92.0792425355555,14.2,Box Culvert,B,
N1,1115,LRP326b,Link,Box culvert,21.8505,92.0609444,764.9999999999864,Culvert,,
N1,1116,LRP327,Link,"Cox,s Bazar 68 km",21.8441386,92.0628056,213.0000000000223,KmPost,,
N1,1117,LRP327a,Link,Box culvert,21.842583,92.0638611,322.0000000000027,Culvert,,
N1,1118,LRP327a,Bridge,DIDDA BAZAR BOX CULVERT,21.7735339222222,92.0839144733333,15.7,Box Culvert,A,
N1,1119,LRP327b,Link,Box culvert,21.8399719,92.06513890000001,482.0000000000277,Culvert,,
N1,1120,LRP328,Link,"Cox,s Bazar 67 km",21.8363052,92.06741600000001,313.9999999999645,KmPost,,
N1,1121,LRP328a,Bridge,MATHAMUHURI BRIDGE,21.7715943354948,92.0821099546075,300.0,PC Box,C,
N1,1122,LRP328a,Link,Box culvert,21.8336663,92.0684438,170.9999999999923,Culvert,,
N1,1123,LRP328b,Link,Road to Paharchaanda(Z1125),21.8322216,92.0689993,482.0000000000277,"SideRoad,Right",,
N1,1124,LRP329,Link,Cox's Bazar 66 km,21.8280827,92.07127709999999,293.9999999999827,KmPost,,
N1,1125,LRP329a,Link,Bridge start,21.8256938,92.07238819999999,48.00000000000182,Bridge,,
N1,1126,LRP329b,Link,Bridge end,21.8252771,92.07255490000001,516.9999999999959,Bridge,,
N1,1127,LRP329c,Link,Box culvert,21.8208882,92.07411040000001,149.0000000000009,Culvert,,
N1,1128,LRP330,Link,Cox's Bazar 65km,21.8195271,92.0741382,180.9999999999832,KmPost,,
N1,1129,LRP330a,Link,Box culvert,21.8179716,92.073916,831.0000000000173,Culvert,,
N1,1130,LRP331,Link,Cox.s Bazar 64 km,21.8119444,92.0776382,843.9999999999941,KmPost,,
N1,1131,LRP331a,Link,Road to Paharchanda(Z1002),21.8045278,92.077166,156.0000000000059,"SideRoad,Right",,
N1,1132,LRP331a,Bridge,BANDI BAZAR BOX CULVERT,21.7401466184971,92.0826243745664,9.3,Box Culvert,B,
N1,1133,LRP331b,Link,Bridge start,21.8031389,92.0772493,15.0000000000432,Bridge,,
N1,1134,LRP331c,Link,Bridge end,21.8030278,92.07727709999999,9.999999999990905,Bridge,,
N1,1135,LRP332,Link,"Cox,s Bazar 63 km",21.8029167,92.07727709999999,992.9999999999382,KmPost,,
N1,1136,LRP332a,Bridge,KUMARIKOOL BOX CULVERT,21.7385629191489,92.0831876319149,14.0,Box Culvert,A,
N1,1137,LRP332b,Bridge,PASIYAKALI BOX CULVERT,21.7326068595588,92.0837488330882,5.2,Box Culvert,A,
N1,1138,LRP332c,Bridge,PASIYAKALI (2),21.7309878314917,92.0838156441988,38.8,RCC Girder Bridge,A,
N1,1139,LRP333,Link,"Cox,s Bazar 62 km",21.7941941,92.07838819999999,774.9999999999773,KmPost,,
N1,1140,LRP333a,Link,Box culvert,21.7873886,92.0788882,100.0000000000227,Culvert,,
N1,1141,LRP333a,Bridge,HASIRUGIGI,21.7240739341074,92.083544148476,12.6,Box Culvert,A,
N1,1142,LRP333b,Link,Box culvert,21.7864997,92.07902709999999,138.0000000000337,Culvert,,
N1,1143,LRP334,Link,"Cox,s Bazar 61 km",21.7853052,92.079166,180.0000000000068,KmPost,,
N1,1144,LRP334a,Link,Box culvert,21.7836941,92.0792771,819.0000000000168,Culvert,,
N1,1145,LRP335,Link,"Cox,s Bazar 60 km",21.7782493,92.08405520000001,79.99999999998408,KmPost,,
N1,1146,LRP335a,Link,Box culvert,21.7776382,92.0843886,225.0000000000227,Culvert,,
N1,1147,LRP335a,Bridge,CHOHAJANYA (1),21.7092513759013,92.0806750603415,12.8,Box Culvert,A,
N1,1148,LRP335b,Link,Box culvert,21.7758049,92.0851108,194.9999999999932,Culvert,,
N1,1149,LRP335c,Link,Intersection with Z1126,21.7737216,92.08405520000001,134.9999999999909,CrossRoad,,
N1,1150,LRP335d,Link,Box culvert,21.7732771,92.0837219,292.9999999999495,Culvert,,
N1,1151,LRP336,Link,"Cox,s Bazar 59 km",21.7713049,92.0818327,24.00000000000091,KmPost,,
N1,1152,LRP336a,Link,Bridge start,21.7711938,92.0816382,310.9999999999786,Bridge,,
N1,1153,LRP336a,Bridge,CHOHAJANIYA (2),21.7028300370967,92.0786456251612,9.3,Box Culvert,A,
N1,1154,LRP336b,Link,Bridge end,21.7693327,92.07941600000001,429.0000000000305,Bridge,,
