road,lrp,model_type,name,lat,lon,length,type,condition
N1,LRP419c,Bridge,KARUN TOLI RCC GIDER BRIDGE,21.1425462548387,92.159429216129,3.3,RCC Girder Bridge,B
N1,LRP419c,Link,Box culvert,21.2096944,92.16841600000001,536.0000000000014,Culvert,
N1,LRP420,Link,Teknaf 46 km,21.2056389,92.1703327,526.9999999999868,KmPost,
N1,LRP420a,Bridge,Karontoli Bridge,21.1408647661691,92.1605222283582,15.4,RCC Girder Bridge,C
N1,LRP420a,Link,Box culvert,21.2011389,92.170416,248.0000000000473,Culvert,
N1,LRP420b,Link,Box culvert,21.1989997,92.1703604,125.0,Culvert,
N1,LRP420c,Bridge,GIVATOLI RCC GIDER BRIDGE,21.140210455058,92.1615530950248,3.3,RCC Girder Bridge,A
N1,LRP420c,Link,"Z1504, Ukhia Gundum Road",21.197721899999998,92.17055490000001,112.9999999999427,"SideRoad,Left",
N1,LRP420d,Bridge,GIVA TOLI RCC GIDER BRIDGE,21.1388871840796,92.1636379074626,3.3,RCC Girder Bridge,A
N1,LRP420e,Bridge,GIVA TOLI BOX CULVERT,21.1380664956896,92.1651978,1.2,Box Culvert,A
N1,LRP420f,Bridge,GIVATOLI RCC GIDER BRIDGE,21.1379210829268,92.1663534195121,32.0,RCC Girder Bridge,C
N1,LRP421,Link,Info.Missing,21.196944100000003,92.1707493,47.000000000025466,KmPost,
N1,LRP421a,Bridge,KATA KHALI RCC GIDER BRIDGE,21.1376124564885,92.1680587053435,12.3,RCC Girder Bridge,D
N1,LRP421a,Link,Box culvert,21.1965552,92.17086040000001,484.0000000000373,Culvert,
N1,LRP421b,Link,Bridge start,21.1925552,92.16972159999999,41.99999999997317,Bridge,
N1,LRP421c,Link,Bridge end,21.1923052,92.1695271,260.99999999996726,Bridge,
N1,LRP421c,Bridge,ULI BANIA BOX CULVERT,21.1373350498154,92.1700112125461,1.2,Box Culvert,C
N1,LRP421d,Bridge,Porbo Kata Khali Bridge,21.1366125359375,92.1745027796875,15.2,RCC Girder Bridge,C
N1,LRP421d,Link,Box culvert,21.1906108,92.167916,173.00000000000182,Culvert,
N1,LRP421f,Bridge,ULUBANIA RCC GIDER BRIDGE,21.1360412976525,92.1760569938967,4.8,RCC Girder Bridge,A
N1,LRP422,Link,Info.Missing,21.1897497,92.166666,456.99999999999363,KmPost,
N1,LRP422a,Bridge,ULIBANIA BOX CULVERT,21.1349149157894,92.1779379605263,1.3,Box Culvert,C
N1,LRP422a,Link,Box culvert,21.186638600000002,92.1638056,313.000000000045,Culvert,
N1,LRP422b,Bridge,DMONIR GONA RCC GIDER BRIDGE,21.1342388024291,92.179158717004,3.3,RCC Girder Bridge,A
N1,LRP422b,Link,Bridge start,21.1859441,92.1610833,22.999999999967713,Bridge,
N1,LRP422c,Bridge,BALUR KHALI -(1) RCC GIDER BRIDGE,21.1318968873563,92.1846917362069,4.7,RCC Girder Bridge,B
N1,LRP422c,Link,Bridge end,21.185833,92.1609167,233.0000000000041,Bridge,
N1,LRP423,Link,Info.Missing,21.1843052,92.15941670000001,699.0000000000123,KmPost,
N1,LRP423a,Link,Box culvert,21.178666,92.1574722,290.9999999999968,Culvert,
N1,LRP423a,Bridge,BALU KHALI -2 BOX CULVERT,21.1299737216216,92.1868158522522,1.2,Box Culvert,C
N1,LRP423b,Bridge,BALU KHALI-3 BOX CULVERT,21.1297680981982,92.1870470012012,7.9,RCC Girder Bridge,B
N1,LRP423c,Bridge,W HIME KANG BOX CULVERT,21.1290060819819,92.187903612012,1.2,Box Culvert,A
N1,LRP423d,Bridge,WHIKE KANG BOX CULVERT,21.1283226864864,92.1886718423423,1.2,Box Culvert,A
N1,LRP423e,Bridge,WHIKE KANG BOX CULVERT,21.1278570099099,92.1891953267267,1.2,Box Culvert,B
N1,LRP424,Link,Info.Missing,21.1761938,92.15661109999999,242.999999999995,KmPost,
N1,LRP424a,Link,Box culvert,21.1742771,92.15572220000001,281.99999999998226,Culvert,
N1,LRP424a,Bridge,wheke kang (1),21.125103688724,92.1913674700296,6.4,RCC Girder Bridge,A
N1,LRP424b,Bridge,WHIKE KANG BRIDGE,21.1237604940298,92.1921588880597,3.35,RCC Girder Bridge,A
N1,LRP424b,Link,Box culvert,21.1718327,92.15513890000001,243.00000000005184,Culvert,
N1,LRP424c,Link,Bridge start,21.1698049,92.1545833,47.999999999944976,Bridge,
N1,LRP424c,Bridge,MOA EX-KANG-BAZAR,21.1229108079646,92.1927223495575,13.0,RCC Girder Bridge,C
N1,LRP424d,Link,Bridge end,21.169499300000002,92.1543056,155.00000000002956,Bridge,
N1,LRP424e,Link,Box culvert,21.168416,92.1532778,109.9999999999568,Culvert,
N1,LRP424e,Bridge,HOA EX KANG BAZAE,21.1225347168141,92.1929605601769,3.2,RCC Girder Bridge,A
N1,LRP424g,Bridge,Hoacx Kang Barbar Bridge,21.1215698917647,92.1935169658823,72.6,RCC Girder Bridge,B
N1,LRP425,Link,Info.Missing,21.1677216,92.1527778,64.99999999999773,KmPost,
N1,LRP425a,Link,Box culvert,21.1673327,92.1524167,253.00000000004275,Culvert,
N1,LRP425a,Bridge,AMTULI BOX CULVERT,21.1184609383419,92.1962922290155,3.4,Box Culvert,A
N1,LRP425b,Link,Bridge start,21.1652222,92.1521667,31.999999999982265,Bridge,
N1,LRP425b,Bridge,TASSI-PARA BAR,21.1159743461538,92.1970744923076,2.8,Slab Culvert,A
N1,LRP425c,Link,Bridge end,21.1649444,92.1521944,194.99999999999318,Bridge,
N1,LRP425c,Bridge,TAS SE BRIDGE HOANGK,21.1145580496021,92.1980208315649,12.8,RCC Girder Bridge,B
N1,LRP425d,Link,Box culvert,21.16325,92.15222220000001,88.99999999999864,Culvert,
N1,LRP425e,Bridge,LAMBA-BIL PORA,21.1118930148936,92.2005928021276,1.2,Box Culvert,A
N1,LRP425e,Link,Box Culvert,21.162472199999996,92.1522778,235.99999999999,Culvert,
N1,LRP425f,Link,Box culvert,21.1604167,92.1525,108.00000000006094,Culvert,
N1,LRP426,Link,Info.Missing,21.1595,92.15261109999999,20.999999999958163,KmPost,
N1,LRP426a,Link,Box culvert,21.1593056,92.15261109999999,73.00000000003593,Culvert,
N1,LRP426a,Bridge,LAMBABIL MIDDLE PARA,21.1108101507936,92.2020956942857,1.2,Box Culvert,A
N1,LRP426b,Link,Box culvert,21.158666699999998,92.1525,355.0000000000182,Culvert,
N1,LRP426b,Bridge,LAMBABIL MIDDLE,21.1098838904761,92.2033796485714,1.2,Box Culvert,A
N1,LRP426c,Bridge,LAMBA - BIL - (1) BOX CULVERT,21.108771344186,92.2048378697674,2.8,Box Culvert,A
N1,LRP426c,Link,Box culvert,21.1556389,92.1527778,216.9999999999277,Culvert,
N1,LRP426d,Bridge,LAM BA BIL (2) BOX CULVERT,21.1083165348837,92.2053339813953,2.8,Slab Culvert,A
N1,LRP426d,Link,Box culvert,21.1537778,92.1528611,211.9999999999891,Culvert,
N1,LRP426e,Link,Box culvert,21.1521944,92.15352779999999,198.00000000003593,Culvert,
N1,LRP426e,Bridge,LAMBA BIL (3) BOX CULVERT,21.1078333,92.2061073045454,1.2,Box Culvert,A
N1,LRP427,Link,Info.Missing,21.150722199999997,92.1545,538.0000000000109,KmPost,
N1,LRP427a,Link,Box culvert,21.147333,92.1574167,368.99999999997135,Culvert,
N1,LRP427a,Bridge,LAMBA BIL BOX,21.1052944333333,92.20739816,1.2,Box Culvert,C
N1,LRP427b,Bridge,Unchi-Prong Bridge,21.1020295703488,92.2079394552325,34.2,RCC Girder Bridge,C
N1,LRP427b,Link,Bridge start,21.144277399999996,92.15863890000001,19.000000000005457,Bridge,
N1,LRP427c,Link,Bridge end,21.1441663,92.1586944,80.99999999996044,Bridge,
N1,LRP427d,Bridge,ON SIFAPAING BOX CULVERT,21.1005774145454,92.208578050909,3.0,Box Culvert,A
N1,LRP427e,Bridge,UNCHING OPLONG CULVERT (1),21.0988710315789,92.2096579157894,1.2,Box Culvert,A
N1,LRP428,Link,Teknaf 38 km,21.143527399999996,92.15897220000001,248.0000000000473,KmPost,
N1,LRP428a,Bridge,KUTUB DIA PARA (1) CULVERT,21.0950312659147,92.2114600974937,2.7,Box Culvert,A
N1,LRP428a,Link,Bridge start,21.1414997,92.1599167,60.99999999997863,Bridge,
N1,LRP428b,Link,Bridge end,21.1410552,92.1602222,603.0000000000655,Bridge,
N1,LRP428b,Bridge,KUTUB DIA PARA CULVERT,21.0944452155388,92.2116762629072,2.7,Box Culvert,A
N1,LRP428c,Bridge,KUTUB - DIA PARA (3),21.0923827310126,92.2123111474683,4.2,Slab Culvert,A
N1,LRP428c,Link,Box culvert,21.1381108,92.1648611,115.99999999998545,Culvert,
N1,LRP428d,Bridge,KANGOR PARA,21.0905260238297,92.2128845902127,2.7,Slab Culvert,A
N1,LRP429,Link,Info.Missing,21.137971899999997,92.1659167,122.99999999999045,KmPost,
N1,LRP429a,Link,Box culvert,21.137832999999997,92.1671104,131.00000000002865,Culvert,
N1,LRP429a,Bridge,KANGOR PARA MOZGID,21.088867034104,92.213695567052,1.2,Box Culvert,A
N1,LRP429b,Bridge,KHAN GIOR PARA (1),21.0869591497109,92.2148363748555,2.8,Slab Culvert,A
N1,LRP429b,Link,Box culvert,21.1375552,92.16830490000001,270.99999999995816,Culvert,
N1,LRP429c,Bridge,KHANGOR PRAMARY (2),21.0864997,92.2151111,1.2,Box Culvert,A
N1,LRP429c,Link,Box culvert,21.137221899999997,92.1708882,199.99999999998863,Culvert,
N1,LRP429d,Bridge,Khan Gor Para Bridge,21.0844125039525,92.2159198454545,14.0,RCC Girder Bridge,A
N1,LRP429d,Link,Box culvert,21.137110800000002,92.17277709999999,120.00000000000455,Culvert,
N1,LRP429e,Link,Bridge start,21.136888600000002,92.173916,30.00000000002956,Bridge,
N1,LRP429f,Bridge,RHANCHOR PARA BOX CULVERT,21.0822419459459,92.2166012177177,1.2,Box Culvert,A
N1,LRP429f,Link,Bridge end,21.136721899999998,92.1741382,127.9999999999859,Bridge,
N1,LRP430,Link,Info.Missing,21.136388600000004,92.1752493,31.999999999982265,KmPost,
N1,LRP430a,Bridge,KHANCHOR PARA (2),21.0804429857142,92.2174040714285,1.0,Box Culvert,A
N1,LRP430a,Link,Box culvert,21.136360800000002,92.17555490000001,213.00000000002228,Culvert,
N1,LRP430b,Bridge,KHANCHOR PARA- BOX CULVERT,21.079224345977,92.2181232950191,1.0,Box Culvert,A
N1,LRP430b,Link,Box culvert,21.135388600000002,92.1770827,493.99999999997135,Culvert,
N1,LRP430c,Link,Bridge start,21.133388600000004,92.1806938,17.00000000005275,Bridge,
N1,LRP430c,Bridge,NOYA PARA (1) BOX CULVERT,21.077282565,92.2199300692307,3.0,Slab Culvert,A
N1,LRP430d,Link,Bridge end,21.133360800000002,92.18083270000001,175.99999999998772,Bridge,
N1,LRP430d,Bridge,NOYA PARA (1) BRIDGE,21.0757171602316,92.2214353972973,6.1,RCC Girder Bridge,C
N1,LRP430e,Link,Box culvert,21.1329438,92.1824438,96.99999999992315,Culvert,
N1,LRP431,Link,Info.Missing,21.1326938,92.18333299999999,160.000000000025,KmPost,
N1,LRP431a,Bridge,NAYAPARA,21.0741777849315,92.2222489445205,5.8,RCC Girder Bridge,A
N1,LRP431a,Link,Box culvert,21.1319716,92.1846108,174.00000000003502,Culvert,
N1,LRP431b,Bridge,NOYA PARA,21.0724929467032,92.2235128087912,1.3,Box Culvert,A
N1,LRP431b,Link,Box culvert,21.130971600000002,92.18569409999999,665.99999999994,Culvert,
N1,LRP431c,Bridge,GIMON KHALI BRIDGE,21.071231875641,92.2242923685897,5.8,RCC Girder Bridge,B
N1,LRP431d,Bridge,Gim-mogari Bridge,21.0695363333333,92.2245687666666,7.5,RCC Girder Bridge,C
N1,LRP432,Link,Km post missing,21.1269438,92.1902219,12.000000000057298,KmPost,
N1,LRP432a,Link,Box culvert,21.126832699999998,92.19027740000001,336.9999999999891,Culvert,
N1,LRP432a,Bridge,NINA BAZAR BOX CULVERT,21.0650398482758,92.2245345498084,1.2,Box Culvert,A
N1,LRP432b,Link,Box culvert,21.1242771,92.1918886,40.99999999999682,Culvert,
N1,LRP432b,Bridge,NOYA BAZAR BRIDGE,21.0598736617647,92.2263822093137,30.9,RCC Girder Bridge,B
N1,LRP432c,Link,Box culvert,21.1239993,92.1919997,134.00000000001455,Culvert,
N1,LRP432d,Link,Box culvert,21.1229993,92.1926663,112.99999999999955,Culvert,
N1,LRP432e,Link,Box culvert,21.122166,92.1931941,85.00000000003638,Culvert,
N1,LRP432f,Link,Box culvert,21.1214993,92.1935552,282.9999999999018,Culvert,
N1,LRP433,Link,Info.Missing,21.1198604,92.1954719,111.00000000010368,KmPost,
N1,LRP433a,Bridge,NOYA BAZAR CULVERT,21.0579897631578,92.226509045614,1.2,Box Culvert,C
N1,LRP433a,Link,Box culvert,21.1190827,92.1960274,192.99999999992679,Culvert,
N1,LRP433b,Bridge,Naya Bazar(2) Bridge,21.0562943527173,92.2266452831521,9.4,RCC Girder Bridge,D
N1,LRP433b,Link,Box culvert,21.1175827,92.19666629999999,127.0000000000664,Culvert,
N1,LRP433c,Link,Box culvert,21.1165,92.1969163,50.99999999998772,Culvert,
N1,LRP433c,Bridge,Naya Bazar(3) Bridge,21.0542867597222,92.2274586981481,11.8,RCC Girder Bridge,C
N1,LRP433d,Bridge,KHARANG KHALI - BOX CUVERT (1),21.0519406592592,92.2296964950617,2.8,Box Culvert,C
N1,LRP433d,Link,Box culvert,21.1161389,92.19699969999999,38.99999999998727,Culvert,
N1,LRP433e,Link,Z1133 Road to Shaplapur,21.115833300000002,92.19713859999999,86.99999999998909,"SideRoad,Right",
N1,LRP433f,Link,Bridge start,21.1151667,92.1975552,78.00000000003138,Bridge,
N1,LRP433g,Link,Bridge end,21.1146111,92.1979719,376.9999999999527,Bridge,
N1,LRP434,Link,Info.Missing,21.1121111,92.2002778,46.99999999996862,KmPost,
N1,LRP434a,Bridge,KHARANG KHAIL,21.0508486063492,92.233513137037,1.2,Box Culvert,C
N1,LRP434a,Link,Box culvert,21.1118611,92.2006389,314.9999999999977,Culvert,
N1,LRP434b,Link,Box culvert,21.1090556,92.2045278,430.0000000000068,Culvert,
N1,LRP434b,Bridge,MOULIVI BAZAR FISHARI BRIDGE,21.0464598480314,92.23512063937,31.7,RCC Girder Bridge,C
N1,LRP434c,Link,Box culvert,21.107833300000003,92.20586109999999,198.00000000003593,Culvert,
N1,LRP434d,Link,Box culvert,21.107833300000003,92.2069444,69.99999999999318,Culvert,
N1,LRP435,Link,Km post broken,21.1058333,92.20725,64.00000000002137,KmPost,
N1,LRP435a,Link,Box culvert,21.1053611,92.20738890000001,120.00000000000455,Culvert,
N1,LRP435a,Bridge,MOULOVI BAZAR BOX CULVERT (1),21.0422652012594,92.2367552062972,1.2,Box Culvert,C
N1,LRP435b,Link,Box culvert,21.104361100000002,92.2075278,206.99999999999363,Culvert,
N1,LRP435b,Bridge,MOULOVI BAZAR BOX CULVERT,21.0404408514814,92.2376541207407,1.2,Box Culvert,C
N1,LRP435c,Bridge,ALI AXBAR PARA BOX CULVERT,21.0376449596296,92.2390520348148,6.2,Box Culvert,A
N1,LRP435c,Link,Box culvert,21.1026389,92.20777779999999,172.00000000002547,Culvert,
N1,LRP435d,Link,Box culvert,21.101277800000002,92.20813890000001,219.99999999997044,Culvert,
N1,LRP435e,Link,Box culvert,21.099638600000002,92.2091667,285.000000000025,Culvert,
N1,LRP436,Link,Info.Missing,21.0975552,92.2105,27.999999999963165,KmPost,
N1,LRP436a,Bridge,NILA - HOAB RABG BRIDGE,21.0340308457564,92.2407063719557,32.1,RCC Girder Bridge,B
N1,LRP436a,Link,Box culvert,21.097333,92.2106111,399.0000000000009,Culvert,
N1,LRP436b,Link,Bridge start,21.0939441,92.2118611,36.000000000001364,Bridge,
N1,LRP436c,Link,Bridge end,21.0936663,92.21194440000001,158.00000000001546,Bridge,
N1,LRP436d,Link,Box culvert,21.0923052,92.2123333,235.00000000001364,Culvert,
N1,LRP436e,Link,Box culvert,21.090332999999998,92.2129444,144.00000000000546,Culvert,
N1,LRP437,Link,Km post missing,21.089194100000004,92.2135,346.00000000000364,KmPost,
N1,LRP437a,Bridge,NILLA BOX CULVERT (1),21.0279544680791,92.2415858245762,4.4,Slab Culvert,A
N1,LRP437a,Link,Box culvert,21.0864997,92.21511109999999,67.99999999992679,Culvert,
N1,LRP437b,Link,Box culvert,21.085944100000003,92.21538890000001,253.00000000004275,Culvert,
N1,LRP437b,Bridge,NILA. BARAR BOX CULVERT,21.0256598717703,92.2418041698564,2.9,Slab Culvert,A
N1,LRP437c,Link,Box culvert / Box culvert,21.0838608,92.21611109999999,333.00000000002683,Culvert / Culvert,
N1,LRP438,Link,Km post missing,21.0811104,92.2169438,105.00000000001819,KmPost,
N1,LRP438a,Bridge,NILA - DORGA- PARA-(1) BOX,21.0198087471074,92.2428140276859,2.8,Slab Culvert,A
N1,LRP438a,Link,Box culvert,21.0803049,92.2174993,260.99999999996726,Culvert,
N1,LRP438b,Link,Box culvert,21.0783327,92.2186382,59.00000000002592,Culvert,
N1,LRP438b,Bridge,NILA DOGA PARA BOX CULVERT,21.0173417560386,92.2438384763284,2.8,Slab Culvert,A
N1,LRP438c,Bridge,NAT MURA PARA BOX CULVERT,21.015929034375,92.2447567,1.9,Slab Culvert,A
N1,LRP438c,Link,Box culvert,21.077916000000002,92.21899930000001,259.9999999999909,Culvert,
N1,LRP438d,Link,Box culvert,21.0765549,92.2209993,258.9999999999577,Culvert,
N1,LRP438e,Link,Box culvert,21.0745271,92.22205490000002,146.000000000015,Culvert,
N1,LRP439,Link,Info.Missing,21.0735271,92.22261040000001,110.00000000001364,KmPost,
N1,LRP439a,Bridge,Chowdhory Para Bridge,21.0097686468354,92.2495377240506,45.6,RCC Girder Bridge,C
N1,LRP439a,Link,Box culvert,21.0728327,92.22322159999999,181.99999999995953,Culvert,
N1,LRP439b,Link,Box culvert,21.071666,92.22422159999999,312.0000000000118,Culvert,
N1,LRP439c,Link,Box culvert,21.0691104,92.2246382,250.0,Culvert,
N1,LRP439c,Bridge,RONGI HALI BOX CULVERT,21.0058252962264,92.252279838915,2.8,Slab Culvert,B
N1,LRP439d,Link,Box culvert,21.066888199999998,92.2246104,146.000000000015,Culvert,
N1,LRP440,Link,Km post missing,21.0655833,92.22455490000002,77.99999999997453,KmPost,
N1,LRP440a,Bridge,Rongi-Khali Bridge,20.9994058966292,92.2537214265168,12.5,RCC Girder Bridge,C
N1,LRP440a,Link,Box culvert,21.0650556,92.22452709999999,260.99999999996726,Culvert,
N1,LRP440b,Link,Box culvert,21.063000000000002,92.2254993,188.00000000004502,Culvert,
N1,LRP440c,Link,Box culvert,21.061555600000002,92.22627709999999,204.00000000000773,Culvert,
N1,LRP440d,Link,Bridge start,21.059777800000003,92.2263882,14.999999999986358,Bridge,
N1,LRP440e,Link,Bridge end,21.059666699999998,92.2263882,341.99999999998454,Bridge,
N1,LRP441,Link,Info.Missing,21.0565833,92.2266104,184.00000000002592,KmPost,
N1,LRP441a,Bridge,ALA KHALI KUNA PARA,20.9893582625336,92.2545712327493,29.9,RCC Girder Bridge,C
N1,LRP441a,Link,Box culvert,21.054972199999998,92.2268049,648.0000000000246,Culvert,
N1,LRP441b,Link,Bridge start,21.0513611,92.2302493,37.99999999995407,Bridge,
N1,LRP441c,Link,Bridge end,21.0513611,92.2305827,125.0,Bridge,
N1,LRP442,Link,Teknaf 24 km,21.051305600000003,92.2317493,64.00000000002137,KmPost,
N1,LRP442a,Bridge,LADA BAZAR BOX CULVERT,20.9813317189461,92.2521134830717,1.2,Box Culvert,C
N1,LRP442a,Link,Box culvert,21.0512778,92.2323327,189.00000000002137,Culvert,
N1,LRP442b,Link,Box culvert,21.0507222,92.2338608,327.99999999997453,Culvert,
N1,LRP442c,Link,Box culvert,21.047944100000002,92.2346386,381.00000000002865,Culvert,
N1,LRP442d,Link,Box culvert,21.0446941,92.2356941,86.99999999998909,Culvert,
N1,LRP443,Link,Teknaf 23 km,21.0439163,92.2359441,396.9999999999345,KmPost,
N1,LRP443a,Link,Box culvert,21.0407497,92.2374997,540.0000000000205,Culvert,
N1,LRP443a,Bridge,Ladapara Bridge,20.9790279773542,92.2512228468609,36.6,RCC Girder Bridge,A
N1,LRP443b,Link,Bridge start,21.0363608,92.2396941,41.00000000005366,Bridge,
N1,LRP443c,Link,Bridge end,21.0360552,92.2398608,271.000000000015,Bridge,
N1,LRP443c,Bridge,NAYAPARA BOX CULVERT,20.9759372216027,92.2499898655052,2.8,Slab Culvert,A
N1,LRP443d,Bridge,Noya Para Bridge,20.9732781770034,92.2493761152148,30.4,RCC Girder Bridge,C
N1,LRP444,Link,Teknaf 21 km,21.0338608,92.24077740000001,202.9999999999177,KmPost,
N1,LRP444a,Link,Box culvert,21.0321104,92.24108299999999,233.00000000006094,Culvert,
N1,LRP444a,Bridge,NAYA PARA BOX CULVERT,20.9691570827586,92.2486529011494,1.2,Box Culvert,A
N1,LRP444b,Link,Box culvert,21.0300549,92.2413608,353.999999999985,Culvert,
N1,LRP444b,Bridge,Mosinni Mor Bridge,20.967853415126,92.2489720949579,8.8,RCC Girder Bridge,B
N1,LRP444c,Link,Box culvert,21.026943799999998,92.2416941,209.00000000000318,Culvert,
N1,LRP444c,Bridge,NOYA PARA CULVERT,20.9655685949554,92.2508723928783,1.2,Box Culvert,A
N1,LRP444d,Bridge,NOYA PARA CULVERT,20.9649678916913,92.2514288706231,1.2,Box Culvert,A
N1,LRP444e,Bridge,NOYA PARA (MUSJID) BOX CULVERT(L),20.9641892820433,92.2518817702786,1.2,Box Culvert,A
N1,LRP445,Link,Km post missing,21.0249993,92.2418608,243.99999999997135,KmPost,
N1,LRP445a,Link,Bridge start,21.022888199999997,92.24202740000001,35.00000000002501,Bridge,
N1,LRP445a,Bridge,Noya Para Bridge,20.9614231446428,92.2532539928571,9.2,RCC Girder Bridge,A
N1,LRP445b,Bridge,Jadirghat Bridge,20.9599449953642,92.2537187390728,41.75,RCC Girder Bridge,C
N1,LRP445b,Link,Bridge end,21.022610399999998,92.2420552,483.99999999998045,Bridge,
N1,LRP445d,Bridge,JADIMORH BOX CULVERT,20.9571000129411,92.2546526588235,1.2,Box Culvert,A
N1,LRP446,Link,Infor.missing,21.0186104,92.2431386,207.00000000005048,KmPost,
N1,LRP446a,Bridge,Jadimura bridge,20.9549388422619,92.2555312529762,7.5,RCC Girder Bridge,A
N1,LRP446a,Link,Box culvert,21.016999300000002,92.24402740000001,255.9999999999718,Culvert,
N1,LRP446b,Bridge,Umor khali Bridge,20.9491451322709,92.2584208880478,35.5,RCC Girder Bridge,A
N1,LRP446b,Link,Box culvert,21.0150833,92.245333,606.9999999999709,Culvert,
N1,LRP446d,Bridge,DONDO MIA BOX CULVERT,20.9481536869565,92.2592633282608,1.5,Box Culvert,A
N1,LRP447,Link,Teknaf 20 km,21.010722199999996,92.2487219,91.00000000000819,KmPost,
N1,LRP447a,Link,Box culvert,21.0101389,92.2492497,316.0000000000309,Culvert,
N1,LRP447a,Bridge,DONDO MIA BOX CULVERT,20.9470947924242,92.2597883075757,2.7,Slab Culvert,A
N1,LRP447b,Bridge,DOMMO MIA BOX CULVERT,20.9458507925133,92.2603333,1.2,Box Culvert,A
N1,LRP447b,Link,Box culvert,21.0078889,92.251,201.00000000002183,Culvert,
N1,LRP447c,Bridge,DHANDO MIA,20.9427885228723,92.260596812234,38.6,RCC Girder Bridge,C
N1,LRP447c,Link,Box culvert,21.0064444,92.2520833,423.9999999999782,Culvert,
N1,LRP448,Link,Teknaf 29 km,21.0029444,92.2531944,444.9999999999932,KmPost,
N1,LRP448a,Bridge,DONDO MIA CHAK POST BRIDGE,20.93730526,92.26237497,51.0,RCC Girder Bridge,B
N1,LRP448a,Link,Bridge start,20.9990274,92.2537778,50.00000000001137,Bridge,
N1,LRP448b,Link,Bridge end,20.998638600000003,92.2538889,502.9999999999859,Bridge,
N1,LRP448c,Link,Box culvert,20.9942497,92.25452779999999,33.999999999991815,Culvert,
N1,LRP448c,Bridge,DOMDO MIA BRIDGE,20.9324260319587,92.2636134,13.5,RCC Girder Bridge,B
N1,LRP449,Link,Teknaf 18 km,20.994027399999997,92.25461109999999,741.9999999999618,KmPost,
N1,LRP449a,Link,Box culvert,20.987527399999998,92.2545556,277.00000000004366,Culvert,
N1,LRP449a,Bridge,DOMDO MIA,20.9318757724226,92.263712625,13.5,RCC Girder Bridge,B
N1,LRP449c,Bridge,DONDOMIA,20.9303996793814,92.2639787999999,2.7,Slab Culvert,A
N1,LRP449d,Bridge,Domdomia Bridge (3),20.9281373875,92.264301196875,34.1,RCC Girder Bridge,C
N1,LRP449f,Bridge,DONMIA,20.9253890280839,92.2649451585301,2.7,Slab Culvert,D
N1,LRP450,Link,Infor.missing,20.985277399999998,92.25363890000001,891.9999999999959,KmPost,
N1,LRP450a,Bridge,Karumtoli Bridge,20.9209276456603,92.2674528079245,37.6,RCC Girder Bridge,C
N1,LRP450a,Link,Bridge start,20.9778049,92.25075,32.00000000003911,Bridge,
N1,LRP450b,Link,Bridge end,20.9775827,92.25061109999999,75.99999999996498,Bridge,
N1,LRP450c,Bridge,KARUNTON BOX CULVERT,20.9188881999999,92.26870765,1.2,Box Culvert,A
N1,LRP450d,Bridge,Karumtoli choto(1) Bridge,20.91799614,92.2691008942857,6.0,RCC Girder Bridge,A
N1,LRP450e,Bridge,SHOLO BANDOR TAKNAF,20.9167064980392,92.2698571431372,6.0,RCC Girder Bridge,A
N1,LRP451,Link,Km post missing,20.9769438,92.25022220000001,860.99999999999,KmPost,
