road,id,model_type,condition,name,lat,lon,length,type
N1,1914,Link,,Bridge end,20.9194993,92.2684716,55.0,Bridge
N1,1915,Link,,Box Culvert,20.9189993,92.2686382,30.0,Culvert
N1,1916,Link,,Teknaf 8 km,20.9187771,92.2687771,140.0,KmPost
N1,1917,Link,,Box Culvert,20.9176382,92.2692493,255.0,Culvert
N1,1918,Link,,Bridge start,20.9157222,92.2704993,38.0,Bridge
N1,1919,Link,,Bridge end,20.9154167,92.2706938,232.0,Bridge
N1,1920,Link,,Box Culvert,20.9136389,92.2718604,83.0,Culvert
N1,1921,Link,,Box culvert,20.9132778,92.2721938,118.0,Culvert
N1,1922,Link,,Box Culvert,20.9123889,92.2729716,26.0,Culvert
N1,1923,Link,,Teknaf 7 km,20.9122222,92.2729438,446.0,KmPost
N1,1924,Link,,Bridge start,20.9088889,92.275166,47.0,Bridge
N1,1925,Link,,Bridge end,20.9085556,92.2753604,238.0,Bridge
N1,1926,Link,,Box Culvert,20.90675,92.2764993,123.0,Culvert
N1,1927,Link,,Box culvert,20.9059444,92.2771104,146.0,Culvert
N1,1928,Link,,Km post missing,20.9048333,92.277916,17.0,KmPost
N1,1929,Link,,Box Culvert,20.9047222,92.2779716,194.0,Culvert
N1,1930,Link,,Box Culvert,20.9033333,92.2789438,103.0,Culvert
N1,1931,Link,,Box culvert,20.9027222,92.279416,311.0,Culvert
N1,1932,Link,,Bridge start,20.9003333,92.2807216,36.0,Bridge
N1,1933,Link,,Bridge end,20.9001111,92.2809716,113.0,Bridge
N1,1934,Link,,Box culvert,20.8994441,92.2817216,164.0,Culvert
N1,1935,Link,,Bridge start,20.8984719,92.2828604,47.0,Bridge
N1,1936,Link,,Bridge end,20.8982219,92.283166,15.0,Bridge
N1,1937,Link,,Km post missing,20.8981108,92.2832493,22.0,KmPost
N1,1938,Link,,Box culvert,20.8980274,92.283333,53.0,Culvert
N1,1939,Link,,Box culvert,20.8977497,92.2836941,210.0,Culvert
N1,1940,Link,,Bridge start,20.8969163,92.2854441,33.0,Bridge
N1,1941,Link,,Bridge end,20.8967774,92.2857219,47.0,Bridge
N1,1942,Link,,Box culvert,20.8965552,92.286083,219.0,Culvert
N1,1943,Link,,Box culvert,20.8953608,92.2877219,84.0,Culvert
N1,1944,Link,,Box culvert,20.8948052,92.2881941,103.0,Culvert
N1,1945,Link,,Bridge start,20.894083,92.2887774,24.0,Bridge
N1,1946,Link,,Bridge end,20.8939441,92.2889163,105.0,Bridge
N1,1947,Link,,Box culvert,20.8932774,92.2896386,79.0,Culvert
N1,1948,Link,,Box culvert,20.8927774,92.2901386,21.0,Culvert
N1,1949,Link,,Km post missing,20.8926386,92.2902774,171.0,KmPost
N1,1950,Link,,Bridge start,20.8919163,92.2916663,20.0,Bridge
N1,1951,Link,,Bridge end,20.8918886,92.2918052,56.0,Bridge
N1,1952,Link,,Teknaf 4 km,20.891833,92.2923052,742.0,KmPost
N1,1953,Link,,Bridge start,20.8889163,92.2982497,15.0,Bridge
N1,1954,Link,,Bridge end,20.888833,92.2983886,258.0,Bridge
N1,1955,Link,,Info.Missing,20.8869441,92.2996386,133.0,KmPost
N1,1956,Link,,Box culvert,20.8858608,92.2991941,474.0,Culvert
N1,1957,Link,,Box culvert,20.8820271,92.2977774,431.0,Culvert
N1,1958,Link,,Teknaf 2 km,20.8782216,92.2977774,163.0,KmPost
N1,1959,Link,,Bridge start,20.8768604,92.2978886,43.0,Bridge
N1,1960,Link,,Bridge end,20.8764993,92.2978886,794.0,Bridge
N1,1961,Link,,Km post missing,20.8692771,92.2981386,50.0,KmPost
N1,1962,Link,,Box culvert,20.8688604,92.2982219,428.0,Culvert
N1,1963,Link,,Bridge start,20.8650278,92.2982497,42.0,Bridge
N1,1964,Link,,Bridge end,20.8646667,92.2981941,178.0,Bridge
N1,1965,Link,,Infor.missing,20.8629722,92.298083,130.0,KmPost
N1,1966,SourceSink,,"End of Road at Shapla Chattar ,Teknaf Meet with Z1098 &Z1099.",20.8629167,92.298083,0.0,Others
N102,251,Intersection,,Start of road from N1 Mainamati,23.4789716,91.118166,329.0,Others
N102,1968,Link,,Box Culvert,23.4815827,91.1167771,666.0,Culvert
N102,1969,Link,,Box Culvert,23.4866663,91.1133611,5.0,Culvert
N102,1970,Bridge,A,PORISPUR BOX CULVERT,23.48658234,91.11341752,3.0,Box Culvert
N102,1971,Link,,Km post missing,23.4867219,91.1133056,1000.0,KmPost
N102,1972,Link,,B Baria 68 km Sylhet 248 km,23.4935274,91.1069167,64.0,KmPost
N102,1973,Bridge,A,Brorechon,23.49375787,91.10650693,1.5,Box Culvert
N102,1974,Link,,Box Culvert,23.4937774,91.1064722,301.0,Culvert
N102,1975,Bridge,A,SHABAR BAZAR,23.49631602,91.10592039,1.6,Box Culvert
N102,1976,Link,,Box Culvert,23.496333,91.1059167,155.0,Culvert
N102,1977,Link,,Box Culvert,23.4976941,91.1055833,480.0,Culvert
N102,1978,Bridge,A,ZUMUR BOX CULVERT,23.49761507,91.10560266,1.4,Box Culvert
N102,1979,Link,,Km post missing,23.5020278,91.1050556,1000.0,KmPost
N102,1980,Link,,Km post missing,23.5093333,91.0996386,261.0,KmPost
N102,1981,Bridge,B,DEAB POR SLAB CULVERT,23.51113535,91.09818104,2.5,Slab Culvert
N102,1982,Link,,Box Culvert,23.5112222,91.0981108,739.0,Culvert
N102,1983,Link,,Km post missing,23.5166389,91.0939441,1056.0,KmPost
N102,1984,Link,,B Baria 66 km Sylhet 244 km,23.5246104,91.0887774,1000.0,KmPost
N102,1985,Link,,"B. Bari 65 km, Sylhet 243 km",23.5322771,91.0834719,24.0,KmPost
N102,1986,Link,,Box Culvert,23.5323882,91.0834719,1001.0,Culvert
N102,1987,Bridge,C,RAMPUR,23.53212377,91.08357801,3.75,Box Culvert
N102,1988,Link,,B Baria 64 km Sylhet 242 km,23.5419441,91.0772771,456.0,KmPost
N102,1989,Bridge,A,Barura Bridge,23.54216011,91.07466097,17.8,RCC Girder Bridge
N102,1990,Link,,Bridge start,23.5421941,91.0742493,17.0,Bridge
N102,1991,Link,,Bridge End,23.5423052,91.0741382,496.0,Bridge
N102,1992,Link,,B Baria 63 km Sylhet 241 km,23.5457774,91.0706104,673.0,KmPost
N102,1993,Bridge,A,KONSENOGOR BOX CUL,23.5498664,91.06639138,3.0,Box Culvert
N102,1994,Link,,Box Culvert,23.5501111,91.0661389,327.0,Culvert
N102,1995,Link,,Km post missing,23.5523611,91.064,110.0,KmPost
N102,1996,Link,,Z 1219 Left Nimsar Right    Burichang,23.5531111,91.0633333,890.0,CrossRoad
N102,1997,Bridge,A,CONSUNAGAR SLAB,23.55558241,91.061578,0.9,Slab Culvert
N102,1998,Link,,"B Baria 61 km, Sylhet 239 km",23.5590556,91.0591111,875.0,KmPost
N102,1999,Link,,Box Culvert,23.5605,91.0553056,93.0,Culvert
N102,2000,Bridge,A,HATAMARA BOX CULVERT.,23.56041911,91.05551871,3.2,Box Culvert
N102,2001,Link,,Box Culvert,23.5501944,91.0549722,8.0,Culvert
N102,2002,Bridge,C,HATIMARA (2)SLAB CULVERT,23.55595667,91.05515862,3.0,Slab Culvert
N102,2003,Link,,B Baria 60 km Sylhet 238 km,23.5669438,91.0549167,1015.0,KmPost
N102,2004,Bridge,B,KAKORTOLA CULVERT,23.57397309,91.05890419,6.0,Box Culvert
N102,2005,Link,,B Baria 59 km Sylhet 237 km,23.5745827,91.05925,989.0,KmPost
N102,2006,Link,,BBaria 58 km Sylhet 236 km,23.5768882,91.041833,988.0,KmPost
N102,2007,Link,,B Baria 57 km Sylhet235 km,23.5813882,91.0357774,160.0,KmPost
N102,2008,Bridge,A,BUGRABUS BOX CULVERT,23.58205176,91.03547727,5.7,Box Culvert
N102,2009,Link,,Box Culvert,23.5825549,91.0352497,864.0,Culvert
N102,2010,Link,,B Baria56 km Sylhet234 km,23.5858886,91.0283049,1000.0,KmPost
N102,2011,Link,,"B Baria 55 km, Sylhet 233 km",23.58744776,91.01909397,354.0,KmPost
N102,2012,Link,,Box Culvert,23.5879997,91.0158333,614.0,Culvert
N102,2013,Bridge,A,BHIRALLA BOX CULVERT,23.58787809,91.01655175,3.0,Box Culvert
N102,2014,Link,,B Baria 54 km Sylhet 232 km,23.5902219,91.01,249.0,KmPost
N102,2015,Bridge,C,BARRA BOX CULVERT,23.59093945,91.00820618,6.2,Box Culvert
N102,2016,Link,,Box Culvert,23.5911108,91.0077778,751.0,Culvert
N102,2017,Link,,Km post missing,23.5935552,91.0011944,181.0,KmPost
N102,2018,Bridge,A,BARRA (3)BOX CULVERT,23.59410524,91.00024884,6.0,Box Culvert
N102,2019,Link,,Box Culvert,23.5944441,90.9996663,359.0,Culvert
N102,2020,Bridge,A,BARRA 2 BOX CUL,23.59613768,90.99761621,2.5,Box Culvert
N102,2021,Link,,Box Culvert,23.5965552,90.9971108,460.0,Culvert
N102,2022,Link,,Infor.missing,23.5997219,90.9941386,550.0,KmPost
N102,2023,Link,,"Side Road, Left to Chandina Z 1008",23.6026111,90.9896108,470.0,"SideRoad,Left"
N102,2024,Link,,B Baria 51 km Sylhet229 km,23.6065556,90.9889997,174.0,KmPost
N102,2025,Link,,Box Culvert,23.6080278,90.9883608,391.0,Culvert
N102,2026,Bridge,B,BARHA BOX CULVERT,23.60746092,90.98860681,4.6,Box Culvert
N102,2027,Link,,Box Culvert,23.6102778,90.985333,446.0,Culvert
N102,2028,Bridge,A,Boro Alompur Arch Masonary,23.60960453,90.98623902,1.3,Arch Masonry
N102,2029,Bridge,A,DABIDDAR CULVERT,23.60984046,90.98592152,2.8,Box Culvert
N102,2030,Link,,B Baria 50 km,23.6122222,90.9818049,717.0,KmPost
N102,2031,Link,,Box Culvert,23.6165278,90.9769438,283.0,Culvert
N102,2032,Bridge,A,SAIRCHOR BOX CULVERT,23.61599335,90.9775472,9.6,Box Culvert
N102,2033,Link,,B Baria 49 km Sylhet 227 km,23.6187493,90.9756104,619.0,KmPost
N102,2034,Link,,Bridge start,23.6236104,90.9727771,36.0,Bridge
N102,2035,Bridge,A,Bingla Bari Bridge,23.6228565,90.97321651,33.4,RCC Girder Bridge
N102,2036,Link,,Bridge End,23.623916,90.9726382,344.0,Bridge
N102,2037,Link,,B Baria 48 km Sylhet 226 km,23.6268882,90.9710549,15.0,KmPost
N102,2038,Link,,"Side Road, Left Z1017 to Madhaya",23.6269716,90.9709716,836.0,"SideRoad,Left"
N102,2039,Link,,Bridge start,23.6341663,90.9707771,120.0,Bridge
N102,2040,Bridge,A,Compani Ganj Bridge,23.63345199,90.97079641,113.9,RCC Girder Bridge
N102,2041,Link,,Bridge End,23.6351941,90.9708049,29.0,Bridge
N102,2042,Link,,Infor.missing,23.6354719,90.9708327,242.0,KmPost
N102,2043,Link,,Road to Madhaya,23.6376108,90.9708882,612.0,"SideRoad,Left"
N102,2044,Bridge,A,Nagorpar Box Culvert,23.6421389,90.97104997,9.4,Box Culvert
N102,2045,Link,,Box Culvert,23.6430552,90.9710827,152.0,Culvert
N102,2046,Link,,B Baria 46 km Sylhet 224 km,23.6443886,90.9711104,686.0,KmPost
N102,2047,Bridge,A,KATAKHALI BOX CULVERT,23.64944877,90.97129446,9.3,Box Culvert
N102,2048,Link,,Box Culvert,23.6505,90.9713327,348.0,Culvert
N102,2049,Link,,BBaria 45 km Sylhet 223 km,23.6532778,90.9728327,884.0,KmPost
N102,2050,Bridge,B,BAKON NAGAR BOX CULVERT,23.65711086,90.97928717,6.1,Box Culvert
N102,2051,Link,,Box Culvert,23.6575833,90.9800827,69.0,Culvert
N102,2052,Link,,BBaria 44 km Sylhet 223 km,23.6579167,90.9806382,170.0,KmPost
N102,2053,Bridge,C,Gafur nagar Bridge,23.65826259,90.98123461,51.25,RCC Girder Bridge
N102,2054,Link,,Bridge start,23.6587222,90.9820271,52.0,Bridge
N102,2055,Link,,Bridge End,23.6589722,90.9824438,447.0,Bridge
N102,2056,Link,,Box Culvert,23.6611667,90.9861108,328.0,Culvert
N102,2057,Bridge,A,DHARIA BOX CULVERT,23.66063649,90.98522481,12.3,Box Culvert
N102,2058,Link,,BBaria 43 km Sylhet 221 km,23.6628889,90.9888886,387.0,KmPost
N102,2059,Link,,Box Culvert,23.6646667,90.9918052,223.0,Culvert
N102,2060,Bridge,A,BAHARNAGOR BOX CULVERT,23.66412923,90.99092344,6.0,Box Culvert
N102,2061,Link,,Bridge start,23.6657222,90.9934719,61.0,Bridge
N102,2062,Bridge,A,CMB Bazar Bridge,23.66510215,90.99249281,40.0,RCC Girder Bridge
N102,2063,Link,,Bridge End,23.666,90.9938886,295.0,Bridge
N102,2064,Link,,Box Culvert,23.6674993,90.9962219,44.0,Culvert
N102,2065,Bridge,A,C. M. B BAZAR BOX CUVERT,23.66671153,90.99499593,12.6,Box Culvert
N102,2066,Link,,BBaria 42 Sylhet 220 km,23.6679993,90.9969719,627.0,KmPost
N102,2067,Link,,Bridge start,23.6711938,91.0019444,29.0,Bridge
N102,2068,Bridge,C,Yousufpur Bridge.,23.67065884,91.00111168,24.5,RCC Girder Bridge
N102,2069,Link,,Bridge End,23.6713049,91.0021944,348.0,Bridge
N102,2070,Link,,BBaria 41 Sylhet 219 km,23.6730827,91.0049722,146.0,KmPost
N102,2071,Link,,Box Culvert,23.6738327,91.0061389,195.0,Culvert
N102,2072,Bridge,B,YOUSUFPUR (2) BOX CULVERT,23.67327791,91.00527586,4.5,Box Culvert
N102,2073,Bridge,B,USUP POR-2 BOX CULVERT,23.67423155,91.00677705,6.0,Box Culvert
N102,2074,Link,,Box Culvert,23.6748049,91.0076944,625.0,Culvert
N102,2075,Bridge,C,USUP - PUR BOX CULVERT,23.67742906,91.01174384,12.6,Box Culvert
N102,2076,Link,,Bridge start,23.6780271,91.0126667,13.0,Bridge
N102,2077,Link,,Bridge End,23.6780827,91.0127222,17.0,Bridge
N102,2078,Link,,BBaria 40 km Sylhet 218 km,23.6779438,91.0129722,734.0,KmPost
N102,2079,Bridge,C,SAMOLSHAL CHOR BOX CULVERT,23.68143489,91.01781269,9.5,Box Culvert
N102,2080,Link,,Box Culvert,23.6821104,91.0187493,288.0,Culvert
N102,2081,Link,,BBaria 39 km Sylhet 217 km,23.6836663,91.0210827,75.0,KmPost
N102,2082,Link,,Bridge start,23.684083,91.0217216,12.0,Bridge
N102,2083,Bridge,C,NAYAPARA BOX CULVERT,23.68353664,91.02088825,9.2,Box Culvert
N102,2084,Link,,Bridge End,23.6841386,91.0217771,599.0,Bridge
N102,2085,Bridge,A,SHALGANG BOX CULVERT,23.68450807,91.02568004,9.4,Box Culvert
N102,2086,Link,,Bridge start,23.684583,91.0264716,10.0,Bridge
N102,2087,Link,,Bridge End,23.6872497,91.0265271,310.0,Bridge
N102,2088,Link,,BBaria 38 km,23.689083,91.0288327,18.0,KmPost
N102,2089,Link,,Box Culvert,23.6891386,91.0289438,556.0,Culvert
N102,2090,Bridge,C,BORAIPARA BOX CULVERT,23.68847387,91.02806665,3.0,Box Culvert
N102,2091,Bridge,A,BROSALGAR CULVERT,23.69153907,91.03220158,9.5,Box Culvert
N102,2092,Link,,Box Culvert,23.6922497,91.033166,411.0,Culvert
N102,2093,Link,,BBaria 37 km Sylhet 215 km,23.694583,91.0366386,174.0,KmPost
N102,2094,Bridge,C,SONG CHAIL RCC GIDER BRIDGE,23.69507469,91.03729885,35.5,RCC Girder Bridge
N102,2095,Link,,Bridge start,23.6955552,91.0379441,354.0,Bridge
N102,2096,Link,,Bridge end,23.6957774,91.0382774,454.0,Bridge
N102,2097,Link,,Bridge start,23.6999441,91.0441386,15.0,Bridge
N102,2098,Bridge,B,SHANKAIL BOX CULVERT,23.69908139,91.04292505,9.3,Box Culvert
N102,2099,Link,,Bridge end,23.7,91.0441941,36.0,Bridge
N102,2100,Link,,BBara 36 Sylhet 214 km,23.7002778,91.0444719,236.0,KmPost
N102,2101,Link,,Box Culvert,23.7014722,91.0462219,489.0,Culvert
N102,2102,Bridge,A,HAJIBARI BOX CULVERT,23.70089018,91.04536915,6.5,Box Culvert
N102,2103,Link,,Bridge start,23.7042222,91.05,17.0,Bridge
N102,2104,Bridge,A,MOULSBI BARI CULVERT,23.70361484,91.04916557,12.2,Box Culvert
N102,2105,Link,,Bridge End,23.7043333,91.0500833,167.0,Bridge
N102,2106,Link,,Bridge start,23.70525,91.0513333,12.0,Bridge
N102,2107,Bridge,A,BRAMMON PARA BOX CULVERT,23.70460227,91.05045007,12.2,Box Culvert
N102,2108,Link,,Bridge End,23.70534524,91.05145785,79.0,Bridge
N102,2109,Link,,"B.Bara 35 km, Sylhet 213 km",23.7059722,91.0522778,421.0,KmPost
N102,2110,Link,,Bridge start,23.7083056,91.05525,11.0,Bridge
N102,2111,Bridge,C,MUDUPPUR BOX CULVERT,23.70770147,91.05448048,12.6,Box Culvert
N102,2112,Link,,Bridge End,23.7083611,91.0553333,532.0,Bridge
N102,2113,Link,,Box Culvert,23.7117222,91.0592778,26.0,Culvert
N102,2114,Bridge,A,MUDOBPUR CULVERT,23.70974471,91.05695707,4.8,Slab Culvert
N102,2115,Bridge,A,MIRPUR CULVERT,23.711122,91.05857343,4.65,Box Culvert
N102,2116,Link,,BBaria34 km Sylhet212 km,23.7118333,91.0593889,382.0,KmPost
N102,2117,Link,,Road to Bancharampura(Z1041),23.7142222,91.0624444,109.0,"SideRoad,Right"
N102,2118,Bridge,A,MURPUR BOX,23.71440977,91.06267274,12.5,Box Culvert
N102,2119,Link,,Bridge start,23.7148611,91.0632222,24.0,Bridge
N102,2120,Link,,Bridge End,23.7149444,91.0633056,449.0,Bridge
N102,2121,Bridge,A,TALIPARA BOX CULVERT,23.71709423,91.06592381,6.2,Box Culvert
N102,2122,Link,,Box Culvert,23.71761829,91.06656204,22.0,Culvert
N102,2123,Link,,BBaria 33 km Sylhet 211 km,23.7177493,91.0667216,722.0,KmPost
N102,2124,Bridge,B,MOKIMPUR RCC GRIDER BRIDGE,23.72144009,91.07132901,17.2,RCC Girder Bridge
N102,2125,Link,,Bridge start,23.7219993,91.0720271,26.0,Bridge
N102,2126,Link,,Bridge End,23.722166,91.072166,256.0,Bridge
N102,2127,Link,,BBaria 32 km Sylhet 210 km,23.7235271,91.0741104,294.0,KmPost
N102,2128,Bridge,A,KalaMoira Bridge,23.72471761,91.07595992,54.31,RCC Girder Bridge
N102,2129,Link,,Start road Division B. Baria / Start road Division B. Baria,23.7250827,91.0765271,42.0,Others / Others
N102,2130,Link,,Bridge start / Bridge End,23.7255549,91.077166,664.0,Bridge / Bridge
N102,2131,Link,,Km post missing,23.7303327,91.0799438,323.0,KmPost
N102,2132,Link,,Box Culvert,23.7329438,91.0811938,690.0,Culvert
N102,2133,Bridge,B,KALAMURIA BOX CULVERT,23.73190098,91.08069457,12.3,Box Culvert
N102,2134,Link,,BBaria 30 km Sylhet208 km,23.7388052,91.0839997,1000.0,KmPost
N102,2135,Link,,Km post missing,23.7468052,91.088333,713.0,KmPost
N102,2136,Bridge,A,CHOW MONI BOX CULVERT,23.7506773,91.09279299,12.2,Box Culvert
N102,2137,Link,,Culvert under Constriction,23.7511944,91.0933886,33.0,Others
N102,2138,Link,,Divission Road,23.7513611,91.0936386,182.0,Culvert
N102,2139,Link,,Z1201,23.7525556,91.094833,72.0,CrossRoad
N102,2140,Link,,Km post missing,23.7530556,91.0953886,402.0,KmPost
N102,2141,Bridge,A,CHOTICHOIMOHARI RCC GIDER BRIGDE,23.75467665,91.09727666,46.5,RCC Girder Bridge
N102,2142,Link,,Bridge start,23.7554167,91.0981386,40.0,Bridge
N102,2143,Link,,Bridge End,23.7556389,91.0984163,288.0,Bridge
N102,2144,Bridge,B,MIRPUKUR CULVERT,23.75643835,91.09936581,18.6,Box Culvert
N102,2145,Link,,Bridge start,23.75724898,91.1003286,30.0,Bridge
N102,2146,Link,,Bridge End,23.7574167,91.1005278,240.0,Bridge
N102,2147,Link,,Km post missing,23.7589444,91.1023056,320.0,KmPost
N102,2148,Link,,Box Culvert,23.7611111,91.1048056,712.0,Culvert
N102,2149,Bridge,A,GOLA SHAR BOX CULVERT,23.76026473,91.10382904,6.0,Box Culvert
N102,2150,Link,,BBaria 26 km Sylhet 204,23.7654722,91.1098056,715.0,KmPost
N102,2151,Bridge,A,Kharer bazar Bridge,23.76904111,91.11388168,17.0,RCC Bridge
N102,2152,Link,,Bridge start,23.76984917,91.11480457,20.0,Bridge
N102,2153,Link,,Bridge End,23.7699716,91.1149444,226.0,Bridge
N102,2154,Link,,BBaria 25 Sylhet 203 km,23.771416,91.1166111,582.0,KmPost
N102,2155,Bridge,C,DAROGABARI BOX CULVERT,23.77412502,91.11969768,12.0,Box Culvert
N102,2156,Link,,Box Culvert,23.7749993,91.1206938,465.0,Culvert
N102,2157,Link,,Bbaria 24 Sylhet 202 km,23.7779438,91.1240827,624.0,KmPost
N102,2158,Link,,Box Culvert,23.7816382,91.128666,376.0,Culvert
N102,2159,Bridge,B,MONKASAR BOX CULVERT,23.78086853,91.12771115,12.6,Box Culvert
N102,2160,Link,,Km post missing,23.783583,91.1317493,170.0,KmPost
N102,2161,Link,,Bridge start,23.7844441,91.1330827,19.0,Bridge
N102,2162,Bridge,B,MONKASHA RCC GRIDER BRIDGE,23.7838312,91.13213363,16.06,Box Culvert
N102,2163,Link,,Bridge End,23.7845274,91.1332216,811.0,Bridge
N102,2164,Link,,Km post missing,23.7887219,91.1397219,509.0,KmPost
N102,2165,Link,,Box Culvert,23.7913608,91.1437497,372.0,Culvert
N102,2166,Bridge,A,SOYDABAD BOX CULVERT,23.79063497,91.14264186,12.2,Box Culvert
N102,2167,Link,,Bridge start,23.7932774,91.1466941,15.0,Bridge
N102,2168,Link,,Bridge End,23.79335444,91.14680965,104.0,Bridge
N102,2169,Bridge,A,Saidabad Bridge,23.7925664,91.14560182,20.6,RCC Girder Bridge
N102,2170,Link,,Km post missing,23.7938886,91.1476108,853.0,KmPost
N102,2171,Link,,Box Culvert,23.8008056,91.1501667,147.0,Culvert
N102,2172,Bridge,B,TNLLAK BOX CULVERT,23.79936219,91.14963335,19.0,Box Culvert
N102,2173,Link,,Km post missing,23.8020833,91.1504167,531.0,KmPost
N102,2174,Link,,Bridge start,23.80675,91.1513056,53.0,Bridge
N102,2175,Bridge,B,Bizna Bridge,23.80520322,91.15101097,49.75,RCC Girder Bridge
N102,2176,Link,,Bridge End,23.8071667,91.1513889,416.0,Bridge
N102,2177,Link,,Km post missing,23.8108056,91.1521389,328.0,KmPost
N102,2178,Bridge,B,CHATURA CULVERT,23.81285128,91.15259164,36.8,Box Culvert
N102,2179,Link,,Bridge start,23.8141944,91.1528889,44.0,Bridge
N102,2180,Link,,Bridge end,23.8145556,91.153,679.0,Bridge
N102,2181,Link,,Bbaria 18 km Sylhet 196 km,23.820416,91.15375,1008.0,KmPost
N102,2182,Link,,Bbaria 17 km Sylhet 195 km,23.82932871,91.15506456,57.0,KmPost
N102,2183,Bridge,B,TANTO CULVERT,23.82831188,91.15491459,8.7,RCC Bridge
N102,2184,Link,,Bridge start,23.8298327,91.1551389,14.0,Bridge
N102,2185,Link,,Bridge End,23.829916,91.1551389,277.0,Bridge
N102,2186,Bridge,A,MATIA PARA BOX CULVERT,23.83076228,91.15527509,4.6,Box Culvert
N102,2187,Link,,Box Culvert,23.8323327,91.1555278,652.0,Culvert
N102,2188,Link,,Km post missing,23.8383052,91.1564167,143.0,KmPost
N102,2189,Link,,Z1202 Road to Akhoura,23.8393608,91.1566111,638.0,"SideRoad,Right"
N102,2190,Link,,Bridge start,23.8450274,91.1571389,175.0,Bridge
N102,2191,Bridge,B,DARKHAR BRIDGE,23.84331321,91.15697924,166.3,PC Girder Bridge
N102,2192,Link,,Bridge End,23.8465552,91.1574444,44.0,Bridge
N102,2193,Link,,Km post missing,23.8469441,91.1575278,1000.0,KmPost
N102,2194,Link,,Km post missing,23.85575,91.1591389,721.0,KmPost
N102,2195,Bridge,A,PUJANESHAR PC GIRDER,23.85914131,91.15640644,34.2,PC Girder Bridge
N102,2196,Link,,Bridge start,23.8606111,91.1552222,36.0,Bridge
N102,2197,Link,,Bridge End,23.8608056,91.1549722,243.0,Bridge
N102,2198,Link,,Km post missing,23.8621667,91.1532778,190.0,KmPost
N102,2199,Bridge,B,AWARON CULVERT,23.86183063,91.15369617,3.0,Box Culvert
N102,2200,Link,,Box Culvert,23.8632222,91.1519444,536.0,Culvert
N102,2201,Bridge,C,Akhand Bridge,23.86488803,91.14983222,16.38,RCC Bridge
N102,2202,Link,,Bridge start,23.8663333,91.1479997,16.0,Bridge
N102,2203,Link,,Bridge End,23.8664444,91.1478608,258.0,Bridge
N102,2204,Link,,Km post missing / Bridge start,23.8748604,91.1409997,964.0,KmPost / Bridge
N102,2205,Bridge,B,MODINAGOR RCC GIDER BRIDGE,23.87499417,91.14090417,27.3,RCC Girder Bridge
N102,2206,Link,,Bridge End,23.8750549,91.1408608,36.0,Bridge
N102,2207,Link,,Km post missing,23.8752771,91.1405274,1072.0,KmPost
N102,2208,Link,,BBaria 10 km Sylhet 188 km,23.8843052,91.1353052,169.0,KmPost
N102,2209,Link,,Z1216 to Akhaowera,23.8856941,91.1346941,179.0,"SideRoad,Right"
N102,2210,Link,,Box Culvert,23.8840274,91.1340274,667.0,Culvert
N102,2211,Bridge,A,SULTANPUR BOX CULVERT,23.88534893,91.13484597,5.5,Box Culvert
N102,2212,Link,,Box Culvert,23.89235715,91.1312246,47.0,Culvert
N102,2213,Bridge,A,SULTANPUR BOX CULVERT,23.88953477,91.13217427,5.6,Box Culvert
N102,2214,Link,,BBaria 9 Sylhet 187 km,23.8929441,91.1310271,215.0,KmPost
N102,2215,Bridge,C,Sultanpur Uttar Bridge,23.89293161,91.1310313,21.25,RCC Bridge
N102,2216,Link,,Bridge start,23.8946386,91.1300827,24.0,Bridge
N102,2217,Link,,Bridge End,23.894833,91.1299993,728.0,Bridge
N102,2218,Link,,B Baria 8 km Sylhet 186 km,23.9009418,91.12758382,285.0,KmPost
N102,2219,Intersection,,R203 on left to Nabinagar,23.9033333,91.1266382,268.0,"SideRoad,Left"
N102,2220,Link,,Bridge start,23.9056389,91.1258327,52.0,Bridge
N102,2221,Bridge,A,RADHAKA BRIDGE.,23.90371183,91.12650595,48.9,PC Girder Bridge
N102,2222,Link,,Bridge End,23.9060833,91.1257216,395.0,Bridge
N102,2223,Link,,Km post missing,23.9094722,91.1245549,676.0,KmPost
N102,2224,Bridge,A,OUSURA BOX CULVERT,23.91325958,91.12332264,5.6,Box Culvert
N102,2225,Link,,Box Culvert,23.9152778,91.122666,343.0,Culvert
N102,2226,Link,,BBaria 6 km,23.918166,91.1216938,660.0,KmPost
N102,2227,Bridge,A,UZURA CULVERT,23.92168604,91.12053202,5.6,Box Culvert
N102,2228,Link,,Box Culvert,23.9238049,91.1198327,344.0,Culvert
N102,2229,Link,,BBaria5 Sylhet 183 km,23.9268327,91.1188327,113.0,KmPost
N102,2230,Link,,Box Culvert,23.9278049,91.1185271,834.0,Culvert
